True_Labels,Predicted_Probabilities
0,0.26157244939997565
0,0.49206131521922275
0,0.12286140329592711
0,0.08505321621750936
0,0.17376841245021143
0,0.19845233671932014
0,0.5809389101784679
0,0.12303139379556127
0,0.7772470994721693
0,0.541779576793056
0,0.019091650588074
0,0.04395100065784628
0,0.04515075798465325
0,0.13119287359380113
0,0.07707709422195326
0,0.11585361292115026
0,0.0529372388521532
0,0.08804428385733025
0,0.007046681405723888
0,0.008418126752154328
0,0.017292358556919105
0,0.019324785410709453
0,0.06016796839938625
0,0.04402691338159946
0,0.0225856575797221
0,0.4579753905407845
0,0.11372449311218308
0,0.01433453427872928
0,0.09758073532767819
0,0.02056421801493941
0,0.07581445939297876
0,0.1496556902389391
0,0.09396740093950262
0,0.4781782307444336
0,0.024663087039662523
0,0.1870943005826274
0,0.027253019169489537
0,0.08541875429768832
0,0.1286017675894254
0,0.036540482726951165
0,0.0519567468972063
0,0.25943308213408983
0,0.08534050922351716
0,0.18836890331023118
0,0.04582819704665922
0,0.008091386055146086
0,0.21338630373408327
0,0.0030154338542035006
0,0.01132162598863969
0,0.005306374951892799
0,0.020277802660510384
0,0.01890260573815092
0,0.02103955652687371
0,0.12889564386667604
0,0.05792430108091602
0,0.1641958771188217
0,0.4707958563658267
0,0.08052002077984426
0,0.09892886262086893
0,0.5000367843387561
0,0.1656388406282083
0,0.06680055016499703
0,0.15353213380400763
0,0.6994603079115852
0,0.8967420018712609
0,0.13411446823392947
0,0.03158493144385125
0,0.006326079544468057
0,0.04895478062559528
0,0.14674854720216027
0,0.10441568863469312
0,0.021012820041163213
0,0.0692582223933978
0,0.027255596051754382
0,0.28407713514697913
0,0.012618694996937376
0,0.11829084628308788
0,0.1930568575653662
0,0.018125101444686535
0,0.7014860738283064
0,0.03987745657506312
0,0.08479616520715133
0,0.13921395578435194
0,0.04205702293028726
0,0.09712368557437709
0,0.022533402028608096
0,0.014438181766058116
0,0.045306519529565326
0,0.06268056354579458
0,0.17405897969445644
0,0.01639044846674294
0,0.05559628743132709
0,0.0797230861163859
0,0.006791104247158511
0,0.32732476091306484
0,0.40293224474499995
0,0.07626932592068293
0,0.1663796523956341
0,0.2106445366893004
0,0.21996610926132792
0,0.09761722306398432
0,0.05168697369993976
0,0.10477375117198477
0,0.3706613795067399
0,0.10967536282494315
0,0.1676615908607404
0,0.29179961267077786
0,0.02321975550701208
0,0.3750016093628375
0,0.06975019071908234
0,0.01738845259729616
0,0.009882741019942784
0,0.1161489882299823
0,0.06454626296818657
0,0.5696008366780497
0,0.020298494811445033
0,0.07316024336947298
0,0.0569204034561315
0,0.07106434446184157
0,0.13998350601343423
0,0.10466380133789101
0,0.025349254436969896
0,0.03044892711401816
0,0.08013740541957964
0,0.027147434626013107
0,0.428386526571828
0,0.026542304094842255
0,0.03845917759032871
0,0.015673047394713886
0,0.0016043995255587752
0,0.019610105540800758
0,0.04573516270168226
0,0.01934364025825909
0,0.009189834183961893
0,0.21589727706960785
0,0.2009194147481599
0,0.5089346012452103
0,0.8159119626389516
0,0.03589501802981941
0,0.03625482757133041
0,0.060826832720710274
0,0.3113141705050215
0,0.027247946803038006
0,0.11351441445173469
0,0.07235100854638728
0,0.1987296782016382
0,0.09133869478491241
0,0.18577777554393185
0,0.1522795377641717
0,0.09861294728394136
0,0.09499571437551292
0,0.09608266151449102
0,0.4760922442240605
0,0.13035777772054016
0,0.042880332961054014
0,0.07352521160532152
0,0.013334275409383487
0,0.08517023114041454
0,0.006152891262381829
0,0.026909965955262485
0,0.20383047658663592
0,0.018813964776110696
0,0.0534283239151107
0,0.5502582719641285
0,0.09960211401824441
0,0.01782845018320923
