True_Labels,Predicted_Probabilities
1,0.998781
1,0.8925031
1,0.9917114
1,0.9702178
1,0.99952865
1,0.89193636
1,0.9927562
1,0.98947185
1,0.99969363
1,0.8564726
1,0.030832157
1,0.8960025
1,0.44777396
1,0.81500316
1,0.9432967
1,0.08495724
1,0.9697779
1,0.95150006
1,0.9947508
1,0.9836422
1,0.9838479
1,0.9993813
1,0.9992048
1,0.998801
1,0.999706
1,0.99845743
1,0.98823243
1,0.99141556
1,0.89319646
1,0.966451
1,0.6844021
1,0.99754435
1,0.9641054
1,0.82308555
