True_Labels,Predicted_Probabilities
0,0.0827063984774884
0,0.3392267305805628
0,0.094888951310201
0,0.007381176095137634
0,0.05239418722506421
0,0.07533778350499526
0,0.07111697242262378
0,0.028121089996185695
0,0.6424478338788312
0,0.15931467918404846
0,0.0134423389177931
0,0.23615498215068964
0,0.0783341944287415
0,0.164299333070809
0,0.09756873636679067
0,0.06816909829557237
0,0.01652463307901067
0,0.08028992349996728
0,0.0009590272774996785
0,0.0009590272774996785
0,0.0038637883762130966
0,0.0009590272774996785
0,0.036991981560552764
0,0.012317526812595517
0,0.11072150849729268
0,0.11505624315406682
0,0.24680933290211332
0,0.021996729486438396
0,0.03740642771940101
0,0.07412856071406107
0,0.049858489564336105
0,0.07789839679740357
0,0.01856478187200607
0,0.13203168769883655
0,0.028637116718356597
0,0.014968210707119494
0,0.09414501364061585
0,0.0819659437281611
0,0.007300121982482143
0,0.0783231603596142
0,0.004833525346879528
0,0.1494866564630566
0,0.1242077679490202
0,0.1077142313549389
0,0.05393421322344233
0,0.006575588632097791
0,0.03163421478182492
0,0.0009590272774996785
0,0.049207145819643874
0,0.032499930211029614
0,0.14322506414134276
0,0.004301611949853113
0,0.0012669009764115122
0,0.02146599482123565
0,0.01148234310915463
0,0.1128720537590773
0,0.08767982468644023
0,0.11548422744991522
0,0.030286147573518322
0,0.1376713235933119
0,0.013717643608813156
0,0.04900698647224267
0,0.029083328510565616
0,0.41260556351875693
0,0.9922149887265511
0,0.04812475864369167
0,0.02862027181128127
0,0.0009590272774996785
0,0.07838668842747734
0,0.010209354287681303
0,0.07907722230146348
0,0.004988957139261401
0,0.18125717013582246
0,0.013470577544415675
0,0.9049544878989415
0,0.05074049649392095
0,0.037026698729882096
0,0.13358257889292735
0,0.45421432021261804
0,0.15506138772002834
0,0.0009590272774996785
0,0.0009590272774996785
0,0.0009590272774996785
0,0.0009590272774996785
0,0.0011696147445867172
0,0.0009590272774996785
0,0.0009590272774996785
0,0.0009590272774996785
0,0.00859950318616357
0,0.0378283886973651
0,0.008142218806394813
0,0.035657725787885154
0,0.028097933590115646
0,0.08556487407691968
0,0.12542287273272923
0,0.6823281476736763
0,0.08092679361777208
0,0.10412340429103493
0,0.06535864722121949
0,0.7919585450066597
0,0.03649770206601622
0,0.08642535985971941
0,0.04836692092845812
0,0.23739926566405495
0,0.08324000980990127
0,0.13681565111885025
0,0.007679716831517599
0,0.0035506035333757744
0,0.11372077506727818
0,0.049448909589846705
0,0.06730936618834629
0,0.07378166886980901
0,0.4506207089964068
0,0.022072676152036452
0,0.12204694427682898
0,0.008095282073540327
0,0.025870359452321457
0,0.012854399381073507
0,0.022401089612178744
0,0.014801255570519837
0,0.09791036914046748
0,0.020542946419954196
0,0.03224858884455084
0,0.03466427663399831
