True_Labels,Predicted_Probabilities
0,0.21988907189651713
0,0.3628176430682568
0,0.13394752974180135
0,0.17233427934834955
0,0.13979069756625528
0,0.14330350604597425
0,0.643834545344694
0,0.20279458640193232
0,0.5721484479143368
0,0.5199230520483166
0,0.03141236251776376
0,0.07461837592796267
0,0.2041920252788501
0,0.0987630069319104
0,0.078076549696105
0,0.12948620305084868
0,0.05300154033087852
0,0.0784264361741969
0,0.005443268765465058
0,0.012393764965140334
0,0.02625248851057195
0,0.01988417418626085
0,0.09557995644162337
0,0.10752633568371893
0,0.03105355439195014
0,0.3738633465085281
0,0.33022401362695003
0,0.03364898740989866
0,0.11823739518850175
0,0.07178263636415842
0,0.14061804030785643
0,0.19515780607167768
0,0.09782776975332949
0,0.5320471067855528
0,0.057028269877490545
0,0.09654020325514012
0,0.06626847734853372
0,0.2610924519925146
0,0.21583167960896668
0,0.07554268195773517
0,0.08041948126165566
0,0.28631231754240255
0,0.12276773750316508
0,0.46507336370229835
0,0.02996267623081764
0,0.013506576334199253
0,0.12312778207323737
0,0.006157837441623228
0,0.021520049552270097
0,0.0380693260550528
0,0.03915337801258047
0,0.024747887380660583
0,0.0545923371332815
0,0.07353693640963181
0,0.09888210725474007
0,0.08938628151126585
0,0.4538599885601452
0,0.17656678409481855
0,0.14275083435619737
0,0.7116953417986724
0,0.2065032975465601
0,0.16774325542214805
0,0.166733899894898
0,0.6423312410728347
0,0.7992529804503417
0,0.12232711642505946
0,0.15389011334339714
0,0.012484211100525099
0,0.08882320600819392
0,0.07372857236391749
0,0.25091776986154907
0,0.03851257700226127
0,0.1994589355890084
0,0.04655552665729378
0,0.31775602431700894
0,0.037995647585907934
0,0.08579409692483206
0,0.32673326809683517
0,0.140493103733415
0,0.6277426295695565
0,0.05129284316135036
0,0.05848468617502602
0,0.21971810800319122
0,0.05931973344916313
0,0.12359403217798458
0,0.08304627164449435
0,0.06494562635436367
0,0.05686179101342085
0,0.07909012917174701
0,0.09948357606134436
0,0.09713870071442414
0,0.13265090809395738
0,0.17833705386757334
0,0.08285375429802605
0,0.3927555576316097
0,0.48861764856467554
0,0.08520517000549786
0,0.09703484576793335
0,0.11831050884645072
0,0.65576996726799
0,0.28613141607512044
0,0.12432185207239169
0,0.10989834594006007
0,0.28675500948527016
0,0.15505018070661664
0,0.1997445496823891
0,0.2933235055708853
0,0.13598634581532495
0,0.34175278693303807
0,0.0328391623286704
0,0.04312670580287366
0,0.06012787049724261
0,0.26003450152991275
0,0.1636547500989867
0,0.46079689709068905
0,0.06069342033166031
0,0.07086394466016084
0,0.07397997527716399
0,0.054930983385184755
0,0.11866236687636736
0,0.3529606671741363
0,0.09453374295783165
0,0.07438327990420042
0,0.06471450101011414
0,0.1591593320588443
0,0.5770855410803752
0,0.048488231097210475
0,0.0530424006492162
0,0.08297741098097167
0,0.005772876524873303
0,0.027379441019401467
0,0.07733436318259049
0,0.055420397531452455
0,0.04989590716923661
0,0.11241909109483016
0,0.24669546363272646
0,0.3558460773228772
0,0.8159945134639868
0,0.06194919538963537
0,0.02369990524810129
0,0.07784913178637146
0,0.3033578563138438
0,0.056174833983040344
0,0.07542157857332639
0,0.08951115171301952
0,0.10694125973572023
0,0.15386650019317877
0,0.1484556979121917
0,0.1907784471133113
0,0.2441891747562998
0,0.13110238980299266
0,0.1437519168040118
0,0.642803047507823
0,0.30336772556964364
0,0.05377593480144193
0,0.09808797053406305
0,0.05231822341219684
0,0.06857361965212984
0,0.007259165628850078
0,0.035709992698302384
0,0.2983101030591632
0,0.18000805494078237
0,0.10570721453899946
0,0.5503736215193555
0,0.04752749473576729
0,0.06761206409351414
0,0.36344028083689395
0,0.30161193672720066
0,0.16623843666318372
0,0.20762371806666735
0,0.04315745572201938
0,0.041486656599161564
0,0.0314785316323383
0,0.059165528935908845
0,0.03598961085032846
0,0.049256221605333494
0,0.10278798667986058
0,0.054902750477382696
0,0.1710678088772091
0,0.07870230459081178
0,0.06754408040188943
0,0.131089037111131
0,0.1484671158376721
0,0.1411391725180363
0,0.21871177547433443
0,0.044218638768500136
0,0.10315156754940512
0,0.24464812313247755
0,0.10545303050018655
0,0.11373537287493286
0,0.15378973268661805
0,0.03625526057756804
0,0.1043289423732839
0,0.005704428457886971
0,0.009250994922755856
0,0.014845405396153026
0,0.10965073741448884
0,0.07855047933052904
0,0.03957456785825645
0,0.168958756898872
0,0.18126849300079234
0,0.1676758532143395
0,0.043317405497190126
0,0.5560047318334491
0,0.08497607498909619
0,0.1811642229863298
0,0.11040261319267293
0,0.41006957952918205
0,0.08297154660280294
0,0.08078266227424027
0,0.06464081407942411
0,0.04475397242598924
0,0.0680584880672987
0,0.478193692976594
0,0.06741344116667208
0,0.13422195445855994
0,0.08616398193748792
0,0.09396552967183132
0,0.37718116208575964
0,0.07965574509926358
0,0.09073542357704825
0,0.05176174024154326
0,0.003876661542395226
0,0.01583533186577492
0,0.07733436318259049
0,0.03871285966030338
0,0.049743047696202136
0,0.10367392792680535
0,0.23491503437350936
0,0.297558483475351
0,0.14632713389564755
0,0.8159945134639868
0,0.056699836973368486
0,0.08918556437148369
0,0.05131750567097354
0,0.06306602812941907
0,0.050628897820381207
0,0.10008870345350543
0,0.15409731337191107
0,0.10123367609852961
0,0.1271866107795918
0,0.21014179882175016
0,0.33457041483119404
0,0.14767128475103267
0,0.2589253257486651
0,0.12946028868987897
0,0.642803047507823
0,0.19395653692035228
0,0.10015961108403688
0,0.536560162592228
0,0.020170931593519726
0,0.06761206409351414
1,0.9446764523717098
1,0.981506966846843
1,0.8450240956742449
1,0.9381279680738986
1,0.472562485610202
1,0.6348571930240906
1,0.9900831545428155
1,0.3612533708439962
1,0.9509803364815423
1,0.9680517411791528
1,0.26729946515307335
1,0.5450044446916147
1,0.7422875752338665
1,0.529346016323956
1,0.8393171183171241
1,0.09535770847946291
1,0.10204711124005568
1,0.9715305797120796
1,0.33837423883642115
1,0.04210052310237911
1,0.19260779525737903
1,0.3980850156587684
1,0.06451353098402299
1,0.5482906357738634
1,0.8483233615809707
1,0.9643294541359164
1,0.9996744643367724
1,0.8478594617116173
1,0.9307748356492118
1,0.5310901689140919
1,0.9320077433072076
1,0.8053154856028838
1,0.9824903080744352
1,0.11776622062007208
1,0.25353906990021463
1,0.3795752529287292
1,0.9993457030045111
1,0.9897770387319674
1,0.9877286921730681
1,0.9947221868619438
1,0.9966843993208386
1,0.9221050936179614
1,0.9808678879826992
1,0.14688244558568017
1,0.7399302986631882
1,0.9177900150430316
1,0.9800835969095837
1,0.8927485074305943
1,0.8404545035933144
1,0.13620393160648345
1,0.946162625313193
1,0.16701574181586537
1,0.33019728378324126
1,0.4793827354576281
1,0.3510393320498833
1,0.5688460609335478
1,0.9021000075249247
1,0.9984067864409121
1,0.9985904508223776
1,0.9943852684355057
1,0.8128739504810871
1,0.9944945820482866
1,0.9439193980159488
1,0.9700407842617156
1,0.9304028407116033
1,0.90657716503097
1,0.948284045221099
1,0.8874922168631609
1,0.635106984004495
1,0.2591542118825695
1,0.7255209757280724
1,0.6473990047011933
1,0.5035756313954366
1,0.7063490148668937
1,0.9991647005437899
1,0.9849915562675398
1,0.9928948728497711
1,0.9973803829587294
1,0.5230526512215983
1,0.37125941296519327
1,0.9683494186705245
1,0.6956290445103969
1,0.910373210285051
1,0.9068904567802053
1,0.8941149944507711
1,0.6745702643863961
1,0.935136512716905
1,0.8087327552804301
1,0.9971690200189782
1,0.07107412444906666
1,0.20681557589057098
1,0.291876653836619
1,0.28331021754002866
1,0.3976314901685395
1,0.7311359309212933
1,0.35921159523905843
1,0.5699766963477109
1,0.7534411083952375
1,0.9981098776592383
1,0.9990987548891667
1,0.9953003097578534
1,0.9969576726115204
1,0.9912161845070072
1,0.9151473638845163
1,0.984594164246475
1,0.9067565339882424
1,0.9390046057858148
1,0.8883315358936881
1,0.19418195674979513
1,0.580483002871753
1,0.6807429670325806
1,0.6508649537566426
1,0.6847577167184218
1,0.7002459122665635
