True_Labels,Predicted_Probabilities
0,0.06158095307892115
0,0.6883912728698659
0,0.0688907404943839
0,0.05122086941848877
0,0.05883603697677763
0,0.09716669025888473
0,0.1403051736914671
0,0.060924895699905904
0,0.8858041399167834
0,0.3936916010467564
0,0.04279885401454455
0,0.053236633138663475
0,0.06608125652436062
0,0.056102633015060493
0,0.07392484572196821
0,0.06720425535461128
0,0.05048439960707976
0,0.05758337413191777
0,0.04138301872363456
0,0.04733691506026342
0,0.047776502365307526
0,0.04942218085289331
0,0.05135216733012326
0,0.14742346994738745
0,0.05996999080161377
0,0.28672970575985707
0,0.06012561616078957
0,0.0396117147639798
0,0.11885623680765957
0,0.05902597948541431
0,0.08898505383529991
0,0.06587867429882889
0,0.08157403221344268
0,0.449340721188926
0,0.03692623737335778
0,0.10111136978162488
0,0.12403669831276648
0,0.07502915998311158
0,0.044110432264590986
0,0.06633018106437959
0,0.044428438066010524
0,0.2834060246629565
0,0.10877434646678245
0,0.09751544845853526
0,0.1222066167528517
0,0.04492846471731068
0,0.10459779671844888
0,0.0545208714673677
0,0.039801506395692306
0,0.044892669115313574
0,0.055958212845223725
0,0.05121232167400615
0,0.0482047175460098
0,0.0777992843095232
0,0.04556662050916568
0,0.03829691989174961
0,0.17429282290771786
0,0.07900632029633117
0,0.08819772952688411
0,0.2897178002635394
0,0.06500938066537294
0,0.06808997965674887
0,0.09920512492428081
0,0.7162999781349502
0,0.9445784047320294
0,0.09400313408018329
0,0.045713600889016166
0,0.04068562318838943
0,0.07454331161743565
0,0.3164453366989839
0,0.13472537978091784
0,0.06456147074283866
0,0.10626431138288414
0,0.0402873852365178
0,0.5631847190384204
0,0.052796991823619306
0,0.10122410592463556
0,0.21850377799601442
0,0.058202187903778645
0,0.17985325802115637
0,0.06492294106610927
0,0.045321631069713486
0,0.11993729162718658
0,0.04894459108595043
0,0.09018582689509345
0,0.043433378594852204
0,0.052890670506159976
0,0.036207825518761685
0,0.044191282686009054
0,0.08613640814956797
0,0.05543404187856564
0,0.05915548106270423
0,0.06308414310944702
0,0.04579911662137498
0,0.06284498084075517
0,0.13483903387429272
0,0.07208648542717877
0,0.20631545193879064
0,0.06534083200847139
0,0.29551456913131774
0,0.0681844099831672
0,0.06753632644760232
0,0.1957695927959882
0,0.5383917842068633
0,0.06239731124201913
0,0.08785077068144044
0,0.07033158666208242
0,0.09671942868047202
0,0.5989877722727829
0,0.04904433821469495
0,0.05349980547005327
0,0.04367210482855854
0,0.1761355323211637
0,0.05701250888703925
0,0.30522938492043095
0,0.0527770366051715
0,0.04693753123805472
0,0.05572185528485028
0,0.09363379657703902
0,0.0867726601493922
0,0.18103422712225842
0,0.0421019809408604
0,0.12343804175518586
0,0.0551534737808463
0,0.04338146389644544
0,0.3630443936485942
0,0.05551507565372352
0,0.04840066579988088
0,0.05477602065455562
0,0.04751390057813167
0,0.07420921690634696
0,0.05502893797577144
0,0.04701179949989741
0,0.05636783972673467
0,0.23110549908118275
0,0.07484516762440857
0,0.5652634364297997
0,0.7495470848668938
0,0.1025617493534677
0,0.04617337152057311
0,0.06792407514429753
0,0.16969325169524077
0,0.047315584806892734
0,0.06458805782812184
0,0.1635950313243818
0,0.05962665506155939
0,0.08335353459534377
0,0.15066990954261913
0,0.06977859955743705
0,0.13879119793548692
0,0.05441282584779278
0,0.15022094497878596
0,0.22302857258571482
0,0.28289736045788166
0,0.12924774178070148
0,0.06566769765671952
0,0.04921388012761637
0,0.08942187940996164
0,0.08838615285836177
0,0.07464658249076465
0,0.2719964620441175
0,0.0895492424417217
0,0.1232208564424875
0,0.31472682602560953
0,0.051324680454769345
0,0.07819611353521845
0,0.1254882864330087
0,0.10346509282486771
0,0.1430218675603789
0,0.06850081920380685
0,0.08266692090791694
0,0.04141782126886801
0,0.08906102471790049
0,0.051891536686784145
0,0.048462200277458296
0,0.051160142705744774
0,0.04938521175834314
0,0.09261680083547613
0,0.06611960881902623
0,0.12148984008904345
0,0.04564664754283854
0,0.07236920192336367
0,0.059796955866433535
0,0.10067554171973905
0,0.07018606057371687
0,0.12680993152595818
0,0.058840976371159405
0,0.16438193145675087
0,0.052278402025175974
0,0.31981364160009096
0,0.06222163458709767
0,0.040029204801007454
0,0.1803454113030141
0,0.04389526973477402
0,0.047629010770764146
0,0.04723043757415842
0,0.06938794852480358
0,0.06173721628678243
0,0.03979970148723969
0,0.41277132697521396
0,0.07387727218264024
0,0.08446469595730226
0,0.05474450925880979
0,0.6023016331838222
0,0.04992465795000928
0,0.40938453221844245
0,0.06343172817992004
0,0.09925019107106174
0,0.05736312057937541
0,0.07359667659336043
0,0.03971123150219735
0,0.07145222775931266
0,0.07646893965966109
0,0.3007154406853819
0,0.05269863267533487
0,0.05666023642148549
0,0.05354736764754797
0,0.04332203865083753
0,0.10757623341400084
0,0.06284111580956357
0,0.06785042869539752
0,0.0358401712726646
0,0.04774789467937095
0,0.03868641619556808
0,0.05502893797577144
0,0.04479607700842472
0,0.05599682095731791
0,0.1766838914958671
0,0.07550459241512483
0,0.22771358110226161
0,0.05461764227774865
0,0.7495470848668938
0,0.04614677974107652
0,0.0924479441723984
0,0.07080858030578534
0,0.04438701229069341
0,0.0591031079243811
0,0.06087361248590428
0,0.1893438263667321
0,0.4068588957665392
0,0.1024437901488177
0,0.06747605982951538
0,0.07804694502499139
0,0.08251199281729242
0,0.1624733040499183
0,0.10398865373103422
0,0.2194420361936265
0,0.08365698548019984
0,0.05792222688669434
0,0.4070231777275119
0,0.044411992660408905
0,0.0778502737413016
1,0.9728609180131378
1,0.9741281509916412
1,0.9708271861953907
1,0.9740888360961903
1,0.6201608657351808
1,0.9717199335791393
1,0.97918314854579
1,0.7608007673069571
1,0.9791146954151527
1,0.9744247012866011
1,0.6848022947578392
1,0.9465103765941161
1,0.9158206548593274
1,0.9675266478701597
1,0.9429105494104716
1,0.05555876987189289
1,0.0667145412777578
1,0.9055324799523332
1,0.7912074116330075
1,0.07065933030083504
1,0.11125075855555576
1,0.6144956043483595
1,0.13508820502219332
1,0.7236878259106467
1,0.8646620735692768
1,0.9745014036922367
1,0.9778556738544312
1,0.9713853377707439
1,0.9754381573615782
1,0.9501545010307471
1,0.9739369067276274
1,0.9715956047472608
1,0.9766740133393947
1,0.5587107446772043
1,0.2325788715359213
1,0.07156799468965376
1,0.9774495355499067
1,0.9748629255568236
1,0.9759586209118858
1,0.9784500327058585
1,0.9774394713304058
1,0.9723134895814011
1,0.9760318645751352
1,0.10402073109423073
1,0.911359760672134
1,0.9701132520032928
1,0.9723108504682609
1,0.9601156333575737
1,0.9650784199954953
1,0.9270856764377147
1,0.967913015433114
1,0.04794126208509135
1,0.7835846911100629
1,0.8750303854087536
1,0.16203056922771453
1,0.7874548273232054
1,0.9716799964734849
1,0.977180461428136
1,0.9793002809865061
1,0.9782573683641588
1,0.9573978450275614
1,0.977352926446722
1,0.9699900435938864
1,0.9769096700030561
1,0.9598092180674058
1,0.9674840137669272
1,0.9725832797536984
1,0.9732500713551111
1,0.9253588538155444
1,0.3601961248124651
1,0.7214381023068237
1,0.9613677312556714
1,0.8092648486949007
1,0.9110190390949863
1,0.9786506602007767
1,0.9748323543470859
1,0.9763880976712683
1,0.978172151813853
1,0.8872255583515191
1,0.8564803056296005
1,0.9783293326242697
1,0.9664545009999955
1,0.9541069584165452
1,0.9666030074886625
1,0.9586959316383113
1,0.8630156410537685
1,0.9643017763922086
1,0.9447631805888144
1,0.9772057373951625
1,0.733857932150309
1,0.7863596376433394
1,0.395066591728865
1,0.4048276178237257
1,0.7835469462535645
1,0.9002996322693392
1,0.1913356442983534
1,0.7317218553939091
1,0.9253742608371742
1,0.978558703753311
1,0.9783007381607456
1,0.9780049217679596
1,0.9793629520179212
1,0.9770184452778585
1,0.970806203060224
1,0.9797156582686743
1,0.9711776972322405
1,0.9725133965629065
1,0.9325562111917394
1,0.94029684630944
1,0.9026524668811873
1,0.6443532435439798
