"True_Labels","Logistic_Regression","MLP","XGBoost","TabTransformer","TabNet","KAN"
0,0.097088556235175,0.187094300582627,0.0303611040840455,0.101111369781625,0.213409429585058,0.0149682107071195
0,0.0660526927277912,0.0272530191694895,0.00533868607591963,0.124036698312766,0.026314404205425,0.0941450136406158
0,0.267863237786662,0.0854187542976883,0.00227143102902368,0.0750291599831116,0.0480010733966274,0.0819659437281611
0,0.220753911272494,0.128601767589425,0.0224595840089909,0.044110432264591,0.0860204952977698,0.00730012198248214
0,0.0755336654288212,0.0365404827269512,0.0146682915883741,0.0663301810643796,0.0403262997055545,0.0783231603596142
0,0.080529720949829,0.0519567468972063,0.00373872738062816,0.0444284380660105,0.0606567018384747,0.00483352534687952
0,0.294105754605868,0.25943308213409,0.0208424894925029,0.283406024662957,0.0268069795398515,0.149486656463057
0,0.124142964202152,0.0853405092235172,0.0121277162882916,0.108774346466782,0.125137013544944,0.12420776794902
0,0.479101183187497,0.188368903310231,0.00420757242345832,0.0975154484585353,0.0492213063991689,0.107714231354939
0,0.0292916301504191,0.0458281970466592,0.00274981806116427,0.122206616752852,0.659188774781638,0.0539342132234423
0,0.0129485943596666,0.00809138605514608,0.00031853552911576,0.0449284647173107,0.0349067651682549,0.00657558863209779
0,0.124515154012031,0.213386303734083,0.00864667426755959,0.104597796718449,0.336310323798988,0.0316342147818249
0,0.00579167114281276,0.0030154338542035,0.00985001293425279,0.0545208714673677,0.0823798843919157,0.00095902727749967
0,0.0208677620783494,0.0113216259886397,0.00570885448833608,0.0398015063956923,0.00427183712408994,0.0492071458196439
0,0.0374362084103194,0.00530637495189279,0.0206504772699879,0.0448926691153136,0.0172353647197841,0.0324999302110296
0,0.0385287595716053,0.0202778026605104,0.00323815588377297,0.0559582128452237,0.131621283716471,0.143225064141343
0,0.0240802488220274,0.0189026057381509,0.00202376507220046,0.0512123216740061,0.0017483212718939,0.00430161194985311
0,0.0541597102077876,0.0210395565268737,0.00439586088179279,0.0482047175460098,0.0106651165894822,0.00126690097641151
0,0.0734808917325075,0.128895643866676,0.00284440926780058,0.0777992843095232,0.0797470759764427,0.0214659948212357
0,0.099499074609608,0.057924301080916,0.0215745724249001,0.0455666205091657,0.0674175853510798,0.0114823431091546
0,0.0897324818077771,0.164195877118822,0.0446252705957796,0.0382969198917496,0.0276372855016013,0.112872053759077
0,0.467577180394267,0.470795856365827,0.0380602221901057,0.174292822907718,0.226978590970945,0.0876798246864402
0,0.179919394576629,0.0805200207798443,0.0361890722398341,0.0790063202963312,0.703127858486007,0.115484227449915
0,0.144826076985678,0.0989288626208689,0.0194006286674011,0.0881977295268841,0.0485199358476683,0.0302861475735183
0,0.728064050957664,0.500036784338756,0.211603119091129,0.289717800263539,0.0833231288373365,0.137671323593312
0,0.211047503251592,0.165638840628208,0.0109768278650218,0.0650093806653729,0.0578518271359096,0.0137176436088132
0,0.170753799260904,0.066800550164997,0.0225409548170811,0.0680899796567489,0.0432955649372155,0.0490069864722427
0,0.169705655008412,0.153532133804008,0.087897959301995,0.0992051249242808,0.0726907291420006,0.0290833285105656
0,0.659057356106101,0.699460307911585,0.175194295931996,0.71629997813495,0.428925222411162,0.412605563518757
0,0.81369910306647,0.896742001871261,0.543302306075463,0.944578404732029,0.997178041417549,0.992214988726551
0,0.123687505550212,0.134114468233929,0.00547980132984219,0.0940031340801833,0.0234648675630517,0.0481247586436917
0,0.156375287842981,0.0315849314438513,0.0183514639575721,0.0457136008890162,0.0509593741557642,0.0286202718112813
0,0.0119454732401889,0.00632607954446805,0.00556689807117394,0.0406856231883894,0.00172804782520506,0.00095902727749967
0,0.0891539961865312,0.0489547806255953,0.0200037968806657,0.0745433116174356,0.0459409486247159,0.0783866884274773
0,0.073676968147909,0.14674854720216,0.00431842714777734,0.316445336698984,0.034460237955354,0.0102093542876813
0,0.257272998474822,0.104415688634693,0.0391409203700474,0.134725379780918,0.00172804782520506,0.0790772223014635
0,0.037882844595306,0.0210128200411632,0.00089946509722396,0.0645614707428387,0.00172804782520506,0.0049889571392614
